Region PSGC Number,PSGC Code of Region,Name of Region,Province PSGC Number,PSGC Code of Province,Name of Province,Municipality/City PSGC Number,PSGC Code of Municipality,Name of Municipality,Barangay PSGC Number,PSGC Code of Barangay,Name of Barangay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,004,153632004,Bubonga Ranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,008,153632008,Calalaoan (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,015,153632015,Gas
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,018,153632018,Inudaran
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,019,153632019,Inoma
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,031,153632031,Luguna
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,038,153632038,Mimbalawag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,041,153632041,Ngingir
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,042,153632042,Pagalongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,043,153632043,Panggawalupa
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,044,153632044,Pantaon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,048,153632048,Piksan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,050,153632050,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,052,153632052,Punud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,054,153632054,Tagoranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,055,153632055,Taliboboka
15,150000000,ARMM,36,153600000,LANAO DEL SUR,32,153632000,CALANOGAS,056,153632056,Tambac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,001,153633001,Bacolod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,003,153633003,Bangon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,005,153633005,Buadiposo Lilod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,006,153633006,Buadiposo Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,007,153633007,Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,008,153633008,Buntong Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,009,153633009,Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,010,153633010,Dansalan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,011,153633011,Gata
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,013,153633013,Kalakala
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,014,153633014,Katogonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,015,153633015,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,017,153633017,Lumbatan Manacab
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,018,153633018,Lumbatan Pataingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,019,153633019,Manacab (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,020,153633020,Minanga (Buntong)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,021,153633021,Paling
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,022,153633022,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,023,153633023,Pualas
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,025,153633025,Buadiposo Raya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,026,153633026,Sapot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,029,153633029,Tangcal
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,030,153633030,Tarik
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,031,153633031,Tuka
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,033,153633033,Bangon Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,035,153633035,Raya Buntong (Buntong East)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,037,153633037,Lunduban (Ragondingan)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,038,153633038,Ragondingan East
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,039,153633039,Ragondingan Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,040,153633040,Ragondingan West
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,042,153633042,Boto Ragondingan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,043,153633043,Datu Tambara
15,150000000,ARMM,36,153600000,LANAO DEL SUR,33,153633000,BUADIPOSO-BUNTONG,044,153633044,Dirisan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,001,153634001,Agagan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,003,153634003,Balagunun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,004,153634004,Bolao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,005,153634005,Balawag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,006,153634006,Balintao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,007,153634007,Borocot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,008,153634008,Bato-bato
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,009,153634009,Borrowa
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,011,153634011,Buadiangkay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,013,153634013,Bubong Bayabao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,014,153634014,Botud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,015,153634015,Camalig
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,016,153634016,Cambong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,019,153634019,Dilausan (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,020,153634020,Dilimbayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,024,153634024,Ilalag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,025,153634025,Kianodan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,028,153634028,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,030,153634030,Madanding
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,031,153634031,Madaya
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,032,153634032,Maguing Proper
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,033,153634033,Malungun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,037,153634037,Pagalongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,038,153634038,Panayangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,041,153634041,Pilimoknan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,045,153634045,Ragayan (Rungayan)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,048,153634048,Lilod Maguing
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,051,153634051,Bubong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,052,153634052,Lilod Borocot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,053,153634053,Malungun Borocot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,054,153634054,Malungun Pagalongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,055,153634055,Sabala Dilausan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,056,153634056,Lumbac-Dimarao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,34,153634000,MAGUING,057,153634057,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),004,153635004,Bara-as
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),007,153635007,Biasong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),009,153635009,Bulangos
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),015,153635015,Durian
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),016,153635016,Ilian
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),024,153635024,Liangan (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),028,153635028,Maganding
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),029,153635029,Maladi
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),035,153635035,Mapantao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),037,153635037,Micalubo
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),041,153635041,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),042,153635042,Punong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),043,153635043,Ramitan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),049,153635049,Torogan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),050,153635050,Tual
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),052,153635052,Tuca
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),053,153635053,Ubanoban
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),054,153635054,Anas
15,150000000,ARMM,36,153600000,LANAO DEL SUR,35,153635000,PICONG (SULTAN GUMANDER),061,153635061,Mimbalawag
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,004,153636004,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,005,153636005,Balaigay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,007,153636007,Bualan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,008,153636008,Cadingilan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,009,153636009,Casalayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,010,153636010,Dala (Dalama)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,012,153636012,Dilimbayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,013,153636013,Cabuntungan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,014,153636014,Lamin
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,015,153636015,Diromoyod
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,017,153636017,Kabasaran (Pob.)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,018,153636018,Nanagun
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,019,153636019,Mapantao-Balangas
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,020,153636020,Miniros
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,022,153636022,Pantaon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,023,153636023,Pindolonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,025,153636025,Pitatanglan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,026,153636026,Poctan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,030,153636030,Singcara
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,033,153636033,Wago
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,035,153636035,Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,36,153636000,LUMBAYANAGUE,036,153636036,Cadingilan A
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,001,153637001,Poblacion (Apartfort)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,002,153637002,Bagumbayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,003,153637003,Bandara-Ingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,005,153637005,Comara
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,006,153637006,Frankfort
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,008,153637008,Lambanogan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,009,153637009,Lico
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,010,153637010,Mansilano
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,012,153637012,Natangcopan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,013,153637013,Pagonayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,014,153637014,Pagalamatan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,015,153637015,Piagma
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,016,153637016,Punud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,017,153637017,Ranao-Baning
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,018,153637018,Salam
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,019,153637019,Sagua-an
15,150000000,ARMM,36,153600000,LANAO DEL SUR,37,153637000,BUMBARAN,021,153637021,Sumugot
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,002,153638002,Bantalan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,004,153638004,Bayog
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,005,153638005,Cadayonan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,006,153638006,Dagonalan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,007,153638007,Dimalama
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,009,153638009,Gayakay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,012,153638012,Inodaran
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,013,153638013,Kalilangan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,015,153638015,Kianibong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,017,153638017,Kingan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,018,153638018,Kitaon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,024,153638024,Bagoaingud
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,025,153638025,Malinao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,026,153638026,Malingon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,027,153638027,Mama-an Pagalongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,029,153638029,Marawi
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,030,153638030,Maimbaguiang
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,041,153638041,Sigayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,38,153638000,TAGOLOAN II,042,153638042,Tagoloan Poblacion
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,001,153639001,Bakikis
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,002,153639002,Barao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,003,153639003,Bongabong
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,004,153639004,Daguan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,005,153639005,Inudaran
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,006,153639006,Kabaniakawan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,007,153639007,Kapatagan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,008,153639008,Lusain
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,009,153639009,Matimos
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,010,153639010,Minimao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,011,153639011,Pinantao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,012,153639012,Salaman
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,013,153639013,Sigayan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,014,153639014,Tabuan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,39,153639000,KAPATAGAN,015,153639015,Upper Igabay
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,001,153640001,Bacayawan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,002,153640002,Buta (Sumalindao)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,003,153640003,Dinganun Guilopa (Dingunun)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,004,153640004,Lumbac
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,005,153640005,Malalis
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,006,153640006,Pagalongan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,40,153640000,SULTAN DUMALONDONG,007,153640007,Tagoranao
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,001,153641001,Bangon (Dilausan)
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,002,153641002,Beta
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,003,153641003,Calalon
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,004,153641004,Calipapa
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,005,153641005,Dilausan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,006,153641006,Dimapaok
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,007,153641007,Lumbac Dilausan
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,008,153641008,Oriental Beta
15,150000000,ARMM,36,153600000,LANAO DEL SUR,41,153641000,LUMBACA UNAYAN,009,153641009,Tringun
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,004,153801004,Dicalongan (Pob.)
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,011,153801011,Kakal
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,012,153801012,Kamasi
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,014,153801014,Kapinpilan
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,015,153801015,Kauran
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,018,153801018,Malatimon
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,022,153801022,Matagabong
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,028,153801028,Saniag
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,031,153801031,Tomicor
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,032,153801032,Tubak
15,150000000,ARMM,38,153800000,MAGUINDANAO,01,153801000,AMPATUAN,035,153801035,Salman
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,001,153802001,Ampuan
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,002,153802002,Aratuc
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,005,153802005,Cabayuan
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,007,153802007,Calaan (Pob.)
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,008,153802008,Karim
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,009,153802009,Dinganen
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,011,153802011,Edcor (Gallego Edcor)
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,012,153802012,Kulimpang
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,017,153802017,Mataya
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,018,153802018,Minabay
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,020,153802020,Nuyo
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,021,153802021,Oring
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,022,153802022,Pantawan
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,023,153802023,Piers
15,150000000,ARMM,38,153800000,MAGUINDANAO,02,153802000,BULDON,025,153802025,Rumidas
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,008,153803008,Digal
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,023,153803023,Lower Siling
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,030,153803030,Maslabeng
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,039,153803039,Poblacion
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,040,153803040,Popol
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,045,153803045,Talitay
15,150000000,ARMM,38,153800000,MAGUINDANAO,03,153803000,BULUAN,054,153803054,Upper Siling
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,001,153805001,Alip (Pob.)
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,003,153805003,Damawato
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,004,153805004,Katil
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,006,153805006,Malala
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,007,153805007,Mangadeg
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,008,153805008,Manindolo
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,010,153805010,Puya
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,011,153805011,Sepaka
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,013,153805013,Lomoyon
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,014,153805014,Kalumenga (Kalumanga)
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,015,153805015,Palao sa Buto
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,016,153805016,Damalusay
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,017,153805017,Bonawan
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,018,153805018,Bulod
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,019,153805019,Datang
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,020,153805020,Elbebe
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,021,153805021,Lipao
15,150000000,ARMM,38,153800000,MAGUINDANAO,05,153805000,DATU PAGLAS,022,153805022,Madidis
